Estado,Sumatoria,Mediana,Varianza
Healthy,0.00011837292427585396,1.664184899139954e-07,0.0013777736074428702
Healthy,2.2536126239521538e-05,4.129377649009973e-08,0.0002709489450019705
Healthy,1.7297241830536703e-05,2.594512393262599e-08,0.00020818983384920597
Healthy,1.6969754679676668e-05,2.8752225433985547e-08,0.00020374324311358936
Healthy,1.9218524026422086e-05,2.8424601926728805e-08,0.0002230183711067979
Healthy,1.9047694404238923e-05,2.5444508286147826e-08,0.00022696971026843038
Healthy,1.800795701408345e-05,2.3376608882050777e-08,0.00020964643621206464
Healthy,1.9416244279061177e-05,2.8454319552401464e-08,0.000228578848547605
Healthy,1.9677089445780807e-05,3.227843444071735e-08,0.00023005168884747656
Healthy,0.00012970892914383433,1.2291800195280568e-07,0.0014731744493154306
Healthy,0.00016547791030218089,1.488120444746958e-07,0.001813848773122196
Healthy,3.1197928291267984e-05,6.399687735445308e-08,0.0003729232432126277
Healthy,2.5133391160691485e-05,3.8921638952181155e-08,0.00030386286045397815
Healthy,2.8283742318599388e-05,3.6895621969288604e-08,0.0003307106327021688
Healthy,3.4463968284556565e-05,5.2594680624610036e-08,0.00040501520626430907
Healthy,3.140677542636723e-05,4.069825637131092e-08,0.00037316766917450177
Healthy,3.048629227130209e-05,4.497296980580768e-08,0.0003641896441909092
Healthy,3.2125877631158144e-05,5.3577218875218856e-08,0.00037535435153408174
Healthy,1.5393405831839342e-05,1.0783835629602618e-07,0.00027115621464118004
Healthy,1.1026379924527418e-05,6.946890353543284e-08,0.00020235211751118412
Healthy,1.1657103264123259e-05,6.700290654541947e-08,0.00021547194876601016
Healthy,1.1821481412128722e-05,7.934242832555497e-08,0.00021734584163356539
Healthy,1.0774925226620496e-05,6.92204036071996e-08,0.00019622117615463095
Healthy,1.1262872461049652e-05,8.785446048331692e-08,0.00022115360058396846
Healthy,0.0001453748810783634,2.3763843044107345e-07,0.0017076346226321045
Healthy,0.00013344750115974668,2.497401290045254e-07,0.0016132290352855055
Healthy,0.00012222608587058616,1.949810419830278e-07,0.001489092419737507
Healthy,0.00012790507701798242,1.9856997351190848e-07,0.001489233270000289
Healthy,0.00011767986104155592,1.7270902895374556e-07,0.0013903509290942642
Healthy,0.00012507579370852042,2.5514275233348653e-07,0.001423097800236659
Healthy,2.240755987891852e-05,3.718463545681893e-08,0.00026918060695588995
Healthy,2.3367597488568768e-05,4.787983853205057e-08,0.0002765605593322457
Healthy,2.270846856800467e-05,3.453184699965575e-08,0.00026322423523978376
Healthy,1.8803257406766423e-05,3.6451674654008614e-08,0.0002277595470189558
Healthy,2.0745389512391737e-05,3.6766979863044124e-08,0.00025017667833173964
Healthy,2.030694411306736e-05,3.050412344352597e-08,0.00024151519819144905
Healthy,2.3649632489703746e-05,3.095622943058579e-08,0.0002637282491544112
Healthy,4.49493054975635e-05,8.235990291044639e-08,0.0005409280736437155
Healthy,4.018259432926595e-05,6.269724734283373e-08,0.0004800527526715966
Healthy,3.614448233630647e-05,5.3915785910166295e-08,0.00042871060235277894
Healthy,3.4793148629398506e-05,4.176900000580024e-08,0.0003985347994693472
Healthy,3.460839170273663e-05,4.11224115169531e-08,0.000400041947498489
Healthy,3.530096538872093e-05,3.334318548914273e-08,0.00040532288358133365
Healthy,4.691050273056658e-05,9.092410072324904e-08,0.0005273084897454354
Healthy,1.8982810515943e-05,9.930568476969632e-08,0.00033575015227586125
Healthy,1.6032252389050277e-05,9.50006647419146e-08,0.00027833910174553307
Healthy,1.5150590457537867e-05,7.990323873560938e-08,0.00027681028877123354
Healthy,1.2778391897620662e-05,8.523956850579609e-08,0.0002369005700756119
Healthy,8.915559532606963e-06,1.7978227175695644e-08,0.0001326918918959087
Healthy,9.556676665422653e-05,1.8179144143730207e-07,0.0011969098720540055
Healthy,8.7097326975385e-05,1.2295010655382989e-07,0.0010243554427860227
Healthy,2.365923857278498e-05,3.79707879212323e-08,0.0002957142495479054
Healthy,1.604885463132071e-05,3.236297622321246e-08,0.00019045838622674697
Healthy,1.7452255058288436e-05,1.5870554568200312e-08,0.0001967576854394524
Healthy,2.5639889750887716e-05,1.484584739624782e-08,0.00028656940357179054
Healthy,2.4094131113630258e-05,2.140886254320751e-08,0.00027089098124804514
Healthy,2.005393231536627e-05,1.32829365529675e-07,0.0003054449749606297
Healthy,1.5590610115218585e-05,1.1407843965744167e-07,0.00023344041076453235
Healthy,3.535078037464875e-07,4.9170785883711135e-11,3.7159045377386065e-06
Healthy,3.878396576578303e-07,9.595078040221732e-11,4.084155311183273e-06
Healthy,4.0693179085850007e-07,1.1101635242238297e-10,4.405045721879206e-06
Healthy,3.095596383260859e-07,7.628354521598883e-11,3.2952986092820653e-06
Healthy,2.623957653658619e-07,7.853541241614782e-11,2.8893356220697073e-06
Healthy,5.764278280937978e-07,1.5698380939318713e-10,6.145594163606506e-06
Healthy,9.277942046385694e-07,6.455986649905757e-10,1.0167397551741294e-05
Healthy,1.1012554158677947e-06,7.653332061901386e-10,1.2191480840664398e-05
Healthy,9.291088300103811e-07,6.20463736096845e-10,1.0199597296392202e-05
Healthy,1.0134554659256016e-06,5.004711376627144e-10,1.1218271675912122e-05
Healthy,1.2952270240542377e-06,1.3316532764127998e-10,1.5393829397939495e-05
Healthy,8.640746797733943e-07,2.236191364682967e-10,9.18928326181509e-06
Healthy,1.1355330569283058e-06,2.1328266317148287e-10,1.2073607948299114e-05
Healthy,9.341733693024062e-07,1.9621675648143743e-10,1.002678727535386e-05
Healthy,1.0313175256321158e-06,2.2793016665902706e-10,1.08261331527244e-05
Healthy,8.332501324404996e-07,1.6067562322003265e-10,8.880840667505557e-06
Healthy,1.0688569039803916e-06,2.817896364638754e-10,1.0973460644130389e-05
Healthy,9.173195515355114e-07,1.0175010088852801e-10,1.266651372543866e-05
Healthy,1.4512824577225115e-06,6.896680752626792e-10,1.5335324437192628e-05
Healthy,1.5050950744216068e-06,7.574281594069235e-10,1.640017015484787e-05
Healthy,1.4722870305933453e-06,6.41874765200738e-10,1.566127276318925e-05
Healthy,2.2102041073734045e-06,8.392199550284579e-10,2.283414414936968e-05
Healthy,1.2477525556175636e-06,5.273409221017797e-10,1.3645298235582369e-05
Healthy,2.1992521853726745e-06,1.3845299070708494e-09,2.3343250984702222e-05
Healthy,1.6467963437330524e-06,4.003358796591324e-10,1.7592773517589245e-05
Healthy,1.4447313200431045e-06,8.042652806686691e-10,1.5605534484973875e-05
Healthy,1.3907775949395219e-06,7.416671819316018e-10,1.5025093012965564e-05
Healthy,1.350484415650533e-06,7.082669202598673e-10,1.4670307711763195e-05
Healthy,1.550150921573738e-06,9.6312958843829e-10,1.6963715586280278e-05
Healthy,2.3773620301391836e-06,2.719709726323098e-10,2.697083510471495e-05
Healthy,4.232239910468009e-06,1.9039059510774725e-09,4.6432954594895635e-05
Healthy,3.6121669533768676e-06,1.6789836168205602e-09,4.000495249794277e-05
Healthy,3.991032817628656e-06,1.8180605357279006e-09,4.474366636239523e-05
Healthy,4.203966762541263e-06,2.0568852197416117e-09,4.6808613775983634e-05
Healthy,3.077091230101075e-06,1.8665688518997693e-09,3.582697170010766e-05
Healthy,3.5161791588156892e-06,2.0201332078645073e-09,3.834786329584851e-05
Healthy,3.675491225636155e-06,1.552560651502909e-09,4.0698201457093265e-05
Healthy,4.104039386173258e-06,2.772985295338214e-09,4.597145964271476e-05
Healthy,6.761335475810894e-06,3.2099555309015744e-09,6.940709928540769e-05
Healthy,7.782622926252477e-06,9.221656204797525e-09,8.5831520760936e-05
Healthy,5.175018449083602e-06,8.529131751081087e-09,6.03154916813111e-05
Healthy,4.559101342792957e-06,9.407916846738438e-09,5.230151682902098e-05
Healthy,5.038723005379067e-06,7.337344737595706e-09,5.600950085973941e-05
Healthy,4.2250082130798416e-06,8.014302718137069e-09,4.784825580936495e-05
Healthy,4.651099008392902e-06,8.216485722653095e-09,5.336694083331693e-05
Healthy,4.995670763404151e-06,9.294978935126353e-09,5.6700418900767294e-05
Healthy,5.7825038732752375e-06,1.1278175867413044e-08,6.679034163779199e-05
Healthy,2.0604958369937206e-06,2.3156489886555348e-09,2.4032060194006416e-05
Healthy,2.521184372544252e-06,2.8917347081549914e-09,2.930418446115885e-05
Healthy,2.752363812593248e-06,3.1405579823797774e-09,3.197884695419221e-05
Healthy,2.5409265326339735e-06,3.0280651008807786e-09,3.0425095777911746e-05
Healthy,1.9485372632347664e-06,3.511073527681609e-08,3.681284146319499e-05
Healthy,3.3855952104681145e-06,5.965050078867094e-08,6.29791763189865e-05
Healthy,2.870898718885321e-06,5.485700855015984e-08,5.8971251357604485e-05
Healthy,2.5434419980988485e-06,5.5318292553162106e-08,5.2844431117200896e-05
Healthy,2.8367773222380745e-06,5.652580720595693e-08,5.589906186829755e-05
Healthy,3.2447366383100392e-06,5.418589223701453e-08,6.0013879370525395e-05
Healthy,4.323019181845627e-06,6.67059496402939e-08,7.556886132395299e-05
Healthy,2.5142564943865724e-06,5.3862996122939615e-08,5.3160725498096684e-05
Healthy,2.7982752918611392e-06,5.844730350949006e-08,5.7512131995685575e-05
Healthy,1.5269281664898705e-06,8.054235898097339e-10,1.7487283655137143e-05
Healthy,1.3232449610990461e-06,3.308452816489702e-10,1.4620293482529173e-05
Healthy,2.136197147338494e-06,1.1038496738419682e-09,2.3707398703381388e-05
Healthy,1.9677421329452386e-06,1.4976858640778807e-09,2.2198174833936008e-05
Healthy,2.196574923795617e-06,1.3970805011749003e-09,2.4284988326110455e-05
Healthy,2.067521034953721e-06,1.0525837421567426e-09,2.2838013399145258e-05
Healthy,2.308190279863489e-06,1.308261233266153e-09,2.556342113750689e-05
Healthy,3.602758167504901e-06,2.108524989363326e-09,3.9491818058864605e-05
Healthy,1.6081084678956683e-06,1.1036858576294988e-09,1.7331044103697854e-05
Healthy,7.034298521431985e-07,4.2412973538253507e-10,7.807211830398332e-06
Healthy,1.7178470679332156e-06,1.9197104589024523e-09,1.8904678852443027e-05
Healthy,1.7158126168239394e-06,2.174279259143246e-09,1.9573492488689072e-05
Healthy,1.6421145629730778e-06,2.1897092260565037e-09,1.815058327497767e-05
Healthy,1.3694964602483383e-06,2.346830728230485e-09,1.5612457805047664e-05
Healthy,1.5958748995535595e-06,2.160969693153738e-09,1.858858353733264e-05
Healthy,2.233561670741879e-06,3.401550202261894e-09,2.6348828818449787e-05
Healthy,1.5039826599946437e-06,2.265039356418247e-09,1.839695245812047e-05
Healthy,2.1087012943696507e-06,2.865235439243395e-09,2.509692854377067e-05
Healthy,1.7682452044939536e-06,3.186679334682666e-09,2.1664987173080586e-05
Healthy,1.7019122358452165e-06,3.001045490262718e-09,2.159019932035509e-05
Healthy,1.4238196660834635e-06,2.28572502744289e-09,1.7067987669688935e-05
Healthy,1.4090407701618789e-06,2.024322896820594e-09,1.7434277571590783e-05
Healthy,3.0976715413043364e-06,1.0203144311501973e-08,3.8375490318172814e-05
Healthy,8.073438971350878e-07,5.2145665542414206e-09,1.0395077870020642e-05
Healthy,3.918669828261291e-07,9.807792867719965e-10,4.402287054319344e-06
Healthy,1.6560584244206548e-06,1.2231792873934836e-08,2.318053648580131e-05
Healthy,1.7587379105130668e-06,1.2215082527997793e-08,2.4750215636602255e-05
Healthy,1.8387104934914465e-06,1.1937885778157441e-08,2.540699557914901e-05
Healthy,1.865138164109016e-06,1.1550588877495233e-08,2.5242047199463796e-05
Healthy,1.5900415208461023e-06,1.1997808006651564e-08,2.2651015220642076e-05
Healthy,2.3947611610219927e-06,1.791053128818775e-08,3.4671358593371685e-05
Healthy,3.992962803126542e-06,2.988934411019278e-09,4.580751319465859e-05
Healthy,4.084847939455454e-06,3.0677116099710043e-09,4.5358705859967917e-05
Healthy,4.441771311756574e-06,3.083654757063082e-09,4.958989796646251e-05
Healthy,4.538116668935427e-06,2.569064056773157e-09,4.970388828796068e-05
Healthy,3.7539497406624846e-06,1.7424785059102465e-09,4.137072273249359e-05
Healthy,4.343540382223e-06,2.56818847572154e-09,4.835880548566133e-05
Healthy,4.001152649187303e-06,2.47212772653075e-09,4.483872763125432e-05
Healthy,4.650645420615132e-06,2.457137707958282e-09,5.276963012580214e-05
Healthy,5.624168454807485e-06,4.17708950895102e-09,6.531674594965798e-05
Healthy,2.838775608835326e-06,6.220794789471013e-09,3.240087057081653e-05
Healthy,2.7347951876640955e-06,4.81478209255003e-09,3.1814706714486184e-05
Healthy,2.430568815186605e-06,7.011352886747344e-09,2.943186768074854e-05
Healthy,2.671399484826645e-06,6.201271075085972e-09,3.172196030055571e-05
Healthy,2.3909762418281705e-06,4.362489667298344e-09,2.7410330743386966e-05
Healthy,3.0357533273115163e-06,5.5017157263838676e-09,3.4862360222703153e-05
Healthy,2.3771736636061856e-06,5.56183599041998e-09,2.755546405046194e-05
Healthy,2.454751633380632e-06,5.797134642671865e-09,2.845175047053429e-05
Healthy,2.415659109782195e-06,8.906685082517674e-09,3.5040335567484265e-05
Healthy,2.363604758364181e-06,3.4387559736195445e-09,2.8394417478886628e-05
Healthy,2.745840266582072e-06,3.761305212162845e-09,3.261239072706383e-05
Healthy,3.1484679159637e-06,4.389168758382803e-09,3.718510426133165e-05
Healthy,2.7574097107089415e-06,4.049979228044937e-09,3.287425374891836e-05
Healthy,2.346034909576141e-06,3.858852072516382e-09,2.771326007025025e-05
Healthy,2.7001683599247106e-06,4.520913001931838e-09,3.2048746371894345e-05
Healthy,2.4895047933328682e-06,2.9666662990596976e-09,2.9698511535165696e-05
Healthy,2.867003808628275e-06,4.946441950249026e-09,3.3803795611175e-05
Healthy,5.707519956575003e-06,8.932892204311232e-09,6.823042705143769e-05
Healthy,1.9060750884137914e-06,1.0843058885101607e-09,2.130154499837929e-05
Healthy,1.992137124307397e-06,1.235974566475292e-09,2.2361611713156466e-05
Healthy,1.8476417400733216e-06,1.0675360962495652e-09,2.0763529009728195e-05
Healthy,1.9335089661819286e-06,1.0758064104611875e-09,2.128403383267582e-05
Healthy,1.6369083160668434e-06,8.350159576649727e-10,1.7893106469496356e-05
Healthy,2.2237905918108317e-06,1.960837570983753e-09,2.4866513997315554e-05
Healthy,2.0976493764777304e-06,1.2490757967688552e-09,2.3069770504995644e-05
Healthy,2.040266130026207e-06,1.2208498417134882e-09,2.242734385547359e-05
Healthy,2.050024920292634e-06,9.883891800629817e-10,2.142672454335637e-05
Healthy,2.7464451210025557e-06,3.830343820527577e-08,4.637107328937062e-05
Healthy,2.7343437064384113e-06,3.737059415379774e-08,4.5766441871762015e-05
Healthy,2.858846701076485e-06,3.435541689109934e-08,4.667465300735477e-05
Healthy,2.2269703447738485e-06,3.066167898224225e-08,3.819740675594723e-05
Healthy,2.344696410939775e-06,2.355400071819699e-08,3.57390564352354e-05
Healthy,2.674088351440524e-06,2.8880734020173844e-08,4.220011735003282e-05
Healthy,2.096697519352905e-06,3.1715103782223286e-08,3.5708171138492955e-05
Healthy,2.4973800946835594e-06,2.9021457881267947e-08,4.040343899321606e-05
Healthy,1.9481579374101313e-06,1.9318369513080268e-08,3.246413231363275e-05
Healthy,2.5916976192301766e-06,4.926659716236183e-10,2.8264299910848996e-05
Healthy,3.0009408771308195e-06,7.902540539462132e-10,3.2892437365111904e-05
Healthy,3.4756675211126883e-06,1.2584957121236426e-09,3.766716088084579e-05
Healthy,3.7129607640039927e-06,1.0695621357075586e-09,4.037784891318912e-05
Healthy,3.5079492261257107e-06,9.84380238958032e-10,3.8937996244936376e-05
Healthy,3.6357348823133606e-06,8.160345497415782e-10,3.931825124470422e-05
Healthy,3.666320522883477e-06,1.1183219037212406e-09,4.1370988326907095e-05
Healthy,4.533665344389523e-06,1.8516762410430005e-09,4.879017549162961e-05
Healthy,3.95153186116985e-06,2.49348071060975e-09,4.330870305311737e-05
Healthy,1.0251658427799777e-06,1.7524905109168438e-10,1.117202712859339e-05
Healthy,1.1272768676485952e-06,3.255318671517027e-10,1.2212320484296329e-05
Healthy,1.0570391393334167e-06,3.10821716496686e-10,1.1547428389024119e-05
Healthy,1.0399029125048176e-06,3.3578953875515946e-10,1.1266549004819833e-05
Healthy,8.617252966096598e-07,3.174479820804018e-10,9.356279717334396e-06
Healthy,1.129832660000411e-06,2.85390838908614e-10,1.2200169044617636e-05
Healthy,1.1484230362107388e-06,3.1072548423702227e-10,1.2694736603087276e-05
Healthy,1.3498367469559155e-06,5.499981636189364e-10,1.4439903178414248e-05
Healthy,2.4803269089343637e-07,8.210496619022192e-11,2.8743541499604604e-06
Healthy,2.707362570796839e-07,8.04854823639789e-11,3.0034727053552817e-06
Healthy,3.3078526164432343e-07,1.7514178960569972e-10,3.6017037511272857e-06
Healthy,3.1272450667069334e-07,1.4942973610481298e-10,3.4655598946112972e-06
Healthy,3.228302659423526e-07,1.686342800110736e-10,3.4848134356706923e-06
Healthy,3.260231805553955e-07,1.0959554808009125e-10,3.642873527665015e-06
Healthy,2.907883596642732e-07,9.589689586454632e-11,3.118662049853376e-06
Healthy,2.655308592456266e-07,8.007877502524853e-11,2.9683612453414845e-06
Healthy,3.3314283245097303e-07,1.0298074302367732e-10,3.6990589802054853e-06
Healthy,8.094837224794867e-06,8.097154200870824e-08,0.0001547772438932848
Healthy,7.161794823182387e-06,6.877154226855661e-08,0.00013383356950259298
Healthy,9.217471258625114e-06,8.896045241472155e-08,0.00017818884383018167
Healthy,3.748668912033817e-05,1.0781814248258216e-06,0.0014411618547624874
Healthy,5.257200037221086e-05,1.5471280754498322e-06,0.0018984235124118642
Healthy,4.012096354052298e-05,1.470613676920587e-06,0.0015342678724649251
Healthy,3.6593702167320036e-05,1.287770838011204e-06,0.0015395333066812607
Healthy,2.6005180683624362e-05,3.2070278095443254e-08,0.0003130137319884645
Healthy,4.639192238934728e-05,3.940092907812298e-08,0.0005384138503238062
Healthy,4.4167900212595005e-05,3.52949844467074e-08,0.0005179223539504518
Healthy,4.2191676957728416e-05,3.3363231796009684e-08,0.0004758908602355594
Healthy,4.754401957690207e-05,3.974280475809724e-08,0.0005615322261741281
Healthy,4.4879548267395515e-05,9.224571192848416e-07,0.0009906926546933586
Healthy,4.90833688619415e-05,8.851724650116007e-07,0.001055276855530455
Healthy,0.00031466474988074667,2.961732194401684e-07,0.003589833535502733
Healthy,2.2332441482796036e-05,2.5443532809984913e-08,0.0002561375658919899
Healthy,0.00023618800561866395,8.935384434551716e-08,0.002549445039442512
Healthy,6.71503897395429e-05,1.0824413313195401e-06,0.0014453449785835407
Healthy,6.276918698035115e-05,1.2229024412885488e-06,0.0014630352552743643
Healthy,5.183977586341794e-05,1.3548946668046382e-06,0.0013779240600535684
Healthy,3.539620279449101e-05,8.87288371163062e-07,0.0009295727620345781
Healthy,5.669151807245335e-05,1.0029751940092765e-06,0.0012003748642800314
Healthy,5.7311825631019926e-05,8.651248891296752e-08,0.0006806110017343356
Healthy,0.00013611960302956642,6.876296039021203e-08,0.0014722146865907323
Healthy,0.00018950700218521837,1.2069654725042406e-07,0.0021601939997296753
Healthy,0.00018409563387531222,1.1447773573563863e-07,0.0020900437659885397
Healthy,0.00016100671279433804,1.1418789041263754e-07,0.0018094229509845892
Healthy,0.00014981783974827477,9.921850918935338e-08,0.001650793685002646
Healthy,0.00032690691197190166,1.383851942085984e-07,0.0035421113423862193
Healthy,1.5546131881873132e-05,7.2450562737742985e-09,0.00017140126786506472
Healthy,1.4029481716052548e-05,6.315664333954069e-09,0.0001549641417910595
Healthy,8.630308331175535e-05,3.722135357519105e-08,0.0009318024317791205
Healthy,1.1931395521689417e-06,7.701381394636521e-09,1.6685211191417138e-05
Healthy,5.203211102995716e-07,3.3277119600532964e-09,7.435772821131002e-06
Healthy,4.97157999140234e-07,4.582203132202168e-09,7.418953596657235e-06
Healthy,1.5936277213753996e-07,1.0045607109232712e-09,2.4922417088968657e-06
Healthy,2.0509127514152942e-07,1.4828345716362772e-09,2.859010261288212e-06
Healthy,2.6427074004675347e-07,1.8686868456052373e-09,3.4263578370815847e-06
Healthy,2.5656871978972517e-07,2.1757191552283135e-09,3.662163184609029e-06
Healthy,3.505406171787373e-07,2.914002084955815e-09,4.713776544783802e-06
Healthy,3.963241278726485e-07,3.2997752758588005e-09,5.452399034154463e-06
Healthy,2.302804789477756e-07,1.996481069944998e-09,3.2730516498599014e-06
Healthy,2.110332999573401e-07,2.1786266565123534e-09,3.103977335803699e-06
Healthy,2.3401039672730894e-07,2.527631762639595e-09,3.3968120187633753e-06
Healthy,3.789095445987235e-07,2.749668433784974e-09,5.17030056809952e-06
Healthy,2.691407037732082e-07,2.603069814922579e-09,3.935009812317539e-06
Healthy,5.81466341077427e-07,3.5919866805107636e-09,7.333585749290204e-06
Healthy,8.692325702338203e-07,4.336311706220882e-09,1.069239432525418e-05
Healthy,5.997183833961966e-07,2.7437226906313443e-09,7.457170429399148e-06
Healthy,4.940428127672812e-07,2.245614159380885e-09,5.9334364822520455e-06
Healthy,3.842467513218755e-07,1.505915797922163e-09,4.669114290348575e-06
Healthy,3.34476058881819e-07,1.101011689866499e-09,4.126125329121834e-06
Healthy,4.2818595917267876e-07,2.273628842606661e-09,5.527327938349668e-06
Healthy,6.409991431455658e-07,2.907847943943761e-09,7.9848117600899e-06
Healthy,6.094151012041416e-07,3.692924152305031e-09,8.42865414813395e-06
Healthy,1.1242239880641792e-06,1.1427599177845514e-08,1.603238801058941e-05
Healthy,8.059141480665193e-07,7.2134422216446326e-09,1.1627869857751927e-05
Healthy,7.713095601832084e-07,1.0774006190235364e-08,1.2304990709231384e-05
Healthy,5.427119547453626e-07,6.204753043798948e-09,8.06248654411391e-06
Healthy,6.041941185403387e-07,4.0104355054276216e-09,8.240757272724009e-06
Healthy,1.0152292937476754e-06,9.580186150786855e-09,1.46422976813898e-05
Healthy,1.1047589357154131e-06,8.597781528174998e-09,1.579953524291455e-05
Healthy,1.292799514205623e-06,1.0689999461777613e-08,1.794096116645399e-05
Healthy,1.1136055438310157e-06,1.00846404262212e-08,1.602009195420613e-05
Healthy,8.549282631728011e-07,4.731307182189378e-09,1.1533782814573464e-05
Healthy,1.4586987065064616e-06,1.9074647873496194e-09,1.6556330780344517e-05
Healthy,2.5888409668836123e-06,8.549582196186368e-09,3.101292411303376e-05
Healthy,2.35854115029169e-06,6.24252615856862e-09,2.8003750107827397e-05
Healthy,1.1229614251342518e-06,4.804125169755669e-09,1.335990530721002e-05
Healthy,9.773265528668562e-07,3.614137944743726e-09,1.1871229357597888e-05
Healthy,7.503720904957633e-07,2.8289803973189277e-09,9.801198214443174e-06
Healthy,6.979295631934522e-07,6.051556586623096e-11,7.626396772495624e-06
Healthy,9.173473391482276e-07,1.735982936344199e-10,9.928387032968885e-06
Healthy,1.0986161755264586e-06,2.2494577150712412e-10,1.2057053168277537e-05
Healthy,9.171024476704212e-07,2.222537398260229e-10,9.912557608264759e-06
Healthy,9.526570937081886e-07,2.3162020751684415e-10,1.0489105128363992e-05
Healthy,7.40529744581875e-07,1.1200930659601012e-10,8.108135008226676e-06
Healthy,6.878169361346823e-07,1.3927791882675227e-10,7.532984719810389e-06
Healthy,7.935667596612025e-07,1.0642249966900898e-10,8.498586087667763e-06
Healthy,7.22813510906731e-07,1.0222359105908924e-10,7.73003925456495e-06
Healthy,5.72358849251336e-07,1.2420423246063572e-10,6.11406865785003e-06
Healthy,5.713954294066903e-07,1.968351478916583e-09,7.895132511380767e-06
Healthy,4.273861657355435e-07,1.699853360329162e-09,5.85996861903422e-06
Healthy,4.3099303567547825e-07,1.68887048212066e-09,6.0746205131832975e-06
Healthy,4.1211888312707616e-07,1.863456952601053e-09,5.928214973818684e-06
Healthy,4.3146496509122353e-07,1.6035383302745833e-09,5.929127290937229e-06
Healthy,4.977740445569565e-07,1.9209789812019965e-09,6.831324406298447e-06
Healthy,4.7426221656948524e-07,1.726485707047635e-09,6.709075023452598e-06
Healthy,4.802489206373809e-07,1.5904300401296831e-09,6.377907869401999e-06
Healthy,4.77409077918941e-07,2.4803155394035924e-09,6.7926360472076645e-06
Healthy,9.929151355611977e-07,1.6610079802247843e-10,1.0940950511506084e-05
Healthy,9.983641078816194e-07,2.8134913732521493e-10,1.1043498303522301e-05
Healthy,1.0031664916676814e-06,1.8278564041950432e-10,1.0915234479327346e-05
Healthy,8.837486621350431e-07,1.549677441077352e-10,9.465922157244467e-06
Healthy,9.942744870380951e-07,2.400081461502742e-10,1.068027165709419e-05
Healthy,9.923815155229327e-07,3.642256897549371e-10,1.1091138576092119e-05
Healthy,2.305179589030766e-06,3.3738330579907585e-09,2.6914368338935176e-05
Healthy,1.689289791726424e-06,3.6762837430254257e-09,2.067651794730619e-05
Healthy,1.2842511360171752e-06,3.1132770606596236e-09,1.6113823448119692e-05
Healthy,4.332287116798767e-07,1.9802545014572386e-09,5.746866735886664e-06
Healthy,8.078899628841248e-08,6.426864249725043e-11,9.051310053883064e-07
Healthy,6.670882748240504e-08,9.287301730159465e-11,7.596251003095335e-07
Healthy,4.902449478534814e-08,8.965874480049122e-11,5.666858075865959e-07
Healthy,2.3630250649701366e-08,3.133297647210189e-11,3.060579563267922e-07
Healthy,3.081941947796318e-08,1.0158971296524894e-10,3.7437457431420333e-07
Healthy,4.0409509134212696e-08,4.188770950096759e-11,4.894267128814789e-07
Healthy,1.4533388772073486e-08,1.0821988786166538e-10,2.1768601596112342e-07
Healthy,1.056454520300326e-08,9.743364621267838e-11,1.71104262333734e-07
Healthy,1.0387836718692266e-08,9.56979407824897e-11,1.6558607373256622e-07
Healthy,9.215052536070672e-09,1.0052120008898032e-10,1.5272706445212298e-07
Healthy,9.457988152024157e-09,8.41171590547309e-11,1.4769461376903013e-07
Healthy,2.0533232351570114e-08,2.5323386832219893e-11,2.3526715614701903e-07
Healthy,5.0394161821721786e-08,6.229332114378858e-11,5.716093529357208e-07
Healthy,5.793735852530158e-08,5.524278157358049e-11,6.445976563919803e-07
Healthy,5.107682311680089e-08,7.323666721915537e-11,5.947554804207005e-07
Healthy,1.0042663436537739e-07,2.7543183830912353e-10,1.29546467273935e-06
Healthy,1.0169312565030827e-07,3.268933971438594e-10,1.3197453865624766e-06
Healthy,9.986726463724309e-08,2.9809230162752414e-10,1.1996297361210618e-06
Healthy,1.1543194075386728e-07,4.4874830669005513e-10,1.4733813170560823e-06
Healthy,1.787043770836942e-07,5.852320431322976e-10,2.238677733536236e-06
Healthy,1.16593253935855e-07,2.4202075434944805e-10,1.4343556756811835e-06
Healthy,1.9775001828755323e-07,6.784425773549851e-10,2.4945315855323023e-06
Healthy,1.7878723770841387e-07,7.558467091534348e-10,2.262408784416785e-06
Healthy,1.152998857010494e-07,4.0846776803365383e-10,1.4486136240555282e-06
Healthy,8.968300987627814e-08,3.8805541052239023e-10,1.2162004794070663e-06
Healthy,1.0654189933941758e-07,3.9643842681223484e-10,1.393197067857278e-06
Healthy,1.0914807282240459e-07,3.934934005031404e-10,1.4303939361784835e-06
Healthy,9.909982119362987e-08,3.494225868640397e-10,1.2671230982473993e-06
Healthy,1.1236731042434736e-07,3.49431600614921e-10,1.4283284477436715e-06
Healthy,1.0105186214279522e-07,3.241190571410738e-10,1.2545749037767882e-06
Healthy,9.040026785519372e-08,2.8977400819511217e-10,1.1666872140683073e-06
Healthy,1.6165365896800845e-07,3.5804215620907276e-10,2.1456385792378e-06
Healthy,3.069476918253624e-07,4.4977303960263586e-10,3.5759996050887427e-06
Healthy,2.94306187469243e-07,4.585855670220131e-10,3.5114776588989643e-06
Healthy,3.199403030240462e-07,6.808790737282232e-10,3.8143582219203024e-06
Healthy,3.551087203329534e-07,5.753879468936692e-10,4.151284230871783e-06
Healthy,3.8524828118881333e-07,1.0076704577551874e-09,4.8945443677130205e-06
Healthy,3.6388007238586977e-07,6.709446450602878e-10,4.269613949879495e-06
Healthy,2.3776547372705256e-07,4.2151392369349354e-10,2.87355168364074e-06
